index,temp,rain
4/20/2022 11:15,46.55,4.1
4/20/2022 11:20,46.01,4.1
4/20/2022 11:25,46.86,4.1
4/20/2022 11:30,46.01,4.1
4/20/2022 11:35,46.86,4.1
4/20/2022 11:40,47.4,4.1
4/20/2022 11:45,47.44,4.1
4/20/2022 11:50,46.98,4.1
4/20/2022 11:55,46.32,4.1
4/20/2022 12:00,46.78,4.1
4/20/2022 12:05,47.36,4.1
4/20/2022 12:10,47.55,4.1
4/20/2022 12:15,47.01,4.1
4/20/2022 12:20,47.86,4.1
4/20/2022 12:25,47.75,4.1
4/20/2022 12:30,47.83,4.1
4/20/2022 12:35,48.13,4.1
4/20/2022 12:40,47.48,4.1
4/20/2022 12:45,47.17,4.1
4/20/2022 12:50,47.17,4.1
4/20/2022 12:55,47.98,4.1
4/20/2022 13:00,47.4,4.1
4/20/2022 13:05,48.83,4.1
4/20/2022 13:10,47.52,4.1
4/20/2022 13:15,47.9,4.1
4/20/2022 13:20,48.25,4.1
4/20/2022 13:25,49.25,4.1
4/20/2022 13:30,48.94,4.1
4/20/2022 13:35,48.4,4.1
4/20/2022 13:40,49.18,4.1
4/20/2022 13:45,48.98,4.1
4/20/2022 13:50,48.48,4.1
4/20/2022 13:55,49.33,4.1
4/20/2022 14:00,49.22,4.1
4/20/2022 14:05,49.41,3.5
4/20/2022 14:10,49.76,4.1
